,StoreId,Promotions Count,PromotionId,PromotionDescription,PromotionStartDate,PromotionStartHour,PromotionEndDate,PromotionEndHour,MinQty,DiscountedPrice,DiscountedPricePerMida
58,1201,83,11011268,פטריות הולנדיות משובחות   3400 ב 10.00,2020-05-04,00:00:00,2020-05-17,23:59:00,3.00,10.00,3.33
59,1201,83,11011269,מגוון ביסלי/במבה/אפרופו 40-80 ג אסם,2020-05-04,00:00:00,2020-05-17,23:59:00,10.00,30.00,3.00
60,1201,83,11011270,מגוון ביסלי/במבה/אפרופו 40-80ג 10 ב 30,2020-05-04,00:00:00,2020-05-17,23:59:00,10.00,30.00,3.00
61,1201,83,11011395,כרעיים /ירכיים עוף טרי ארוז/תפזורת,2020-05-04,00:00:00,2020-05-10,23:59:00,3.00,16.67,50.01
62,1201,83,11011417,כרובית,2020-05-04,00:00:00,2020-05-05,23:59:00,0.01,4.90,0.05
63,1201,83,11011693,מגבת גוף ענק חלק,2020-05-04,00:00:00,2020-05-28,23:59:00,3.00,110.00,36.67
64,1201,83,11011694,מגבת גוף ענק חלק 3 ב 110 ש ח,2020-05-04,00:00:00,2020-05-28,23:59:00,3.00,110.00,36.67
65,1201,83,11011697,מגבת גוף,2020-05-04,00:00:00,2020-05-28,23:59:00,4.00,100.00,25.00
66,1201,83,11011698,מגבת גוף 4 ב 100 ש ח,2020-05-04,00:00:00,2020-05-28,23:59:00,4.00,100.00,25.00
67,1201,83,11011701,מגבת פנים גקרד 50*90,2020-05-04,00:00:00,2020-05-28,23:59:00,4.00,50.00,12.50
68,1201,83,11011702,מגבת פנים גקרד  450*90 ב 50 ש ח,2020-05-04,00:00:00,2020-05-28,23:59:00,4.00,50.00,12.50
69,1201,83,11011705,כרית ויסקו,2020-05-04,00:00:00,2020-05-28,23:59:00,2.00,100.00,50.00
70,1201,83,11011706,כרית ויסקו 2 ב 100 ש ח,2020-05-04,00:00:00,2020-05-28,23:59:00,2.00,100.00,50.00
71,1201,83,11011710,מגבת גוף גקרד 70*130,2020-05-04,00:00:00,2020-05-28,23:59:00,5.00,100.00,20.00
72,1201,83,11011711,מגבת גוף גקרד  570*130 ב 100 ש ח,2020-05-04,00:00:00,2020-05-28,23:59:00,5.00,100.00,20.00
73,1201,83,11011719,נביעות פלוס 1.5 ליטר,2020-05-04,00:00:00,2020-05-30,23:59:00,2.00,10.00,5.00
74,1201,83,11011720,נביעות פלוס 1.5 ליטר,2020-05-04,00:00:00,2020-05-30,23:59:00,2.00,10.00,5.00
75,1201,83,11011722,נביעות פרי 1.5 ליטר,2020-05-04,00:00:00,2020-05-30,23:59:00,2.00,12.90,6.45
76,1201,83,11011723,נביעות פרי 1.5 ליטר,2020-05-04,00:00:00,2020-05-30,23:59:00,2.00,12.90,6.45
77,1201,83,11011729,קרקרים אסם 900 גר/1  ק ג,2020-05-04,00:00:00,2020-05-29,23:59:00,2.00,34.00,17.00
78,1201,83,11011730,קרקרים אסם 900 גר/1  ק ג  2 יח ב 34.00,2020-05-04,00:00:00,2020-05-29,23:59:00,2.00,34.00,17.00
79,1201,83,11011731,מגוון קרקרים ולחמיות 150/250 גרם אסם,2020-05-04,00:00:00,2020-05-28,23:59:00,3.00,18.00,6.00
80,1201,83,11010536,קונים ב 149.90 מקבלים מתנה מבית מגנוס,2020-05-04,00:00:00,2020-05-30,23:59:00,0.00,Nan,Nan
81,1201,83,11010538,קונים ב 149.90 מקבלים מתנה מבית מגנו,2020-05-04,00:00:00,2020-05-30,23:59:00,0.00,Nan,Nan
82,1201,83,11000540,קנה ב75 קבל עיתון ידיעות אחרונות ב-1 ש ח,2020-04-30,00:00:00,2020-05-27,23:59:00,7500.00,Nan,Nan
